186.50.36.59 - - [22/Jan/2018:13:29:21 +0000] "GET /i/logos/100/blue-pikachu.png HTTP/1.1" 200 8382 "http://www.bet-esport.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:21 +0000] "GET /i/logos/100/mineski.png HTTP/1.1" 200 10554 "http://www.bet-esport.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:22 +0000] "GET /i/cs-go-header.jpg HTTP/1.1" 200 22733 "http://www.bet-esport.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:22 +0000] "GET /i/logos/100/virtus-pro.png HTTP/1.1" 200 11378 "http://www.bet-esport.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:22 +0000] "GET /i/logos/100/newbee.png HTTP/1.1" 200 17787 "http://www.bet-esport.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:22 +0000] "GET /i/logos/100/lgd-forever-young.png HTTP/1.1" 200 1842 "http://www.bet-esport.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:22 +0000] "GET /i/starcraft-2_300.png HTTP/1.1" 200 7016 "http://www.bet-esport.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:22 +0000] "GET /i/overwatch_300.png HTTP/1.1" 200 2650 "http://www.bet-esport.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:22 +0000] "GET /i/logos/100/tainted-minds.png HTTP/1.1" 200 17388 "http://www.bet-esport.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:22 +0000] "GET /i/logos/100/astralis.png HTTP/1.1" 200 7835 "http://www.bet-esport.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:22 +0000] "GET /i/logos/100/cloud9.png HTTP/1.1" 200 12705 "http://www.bet-esport.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:23 +0000] "GET /i/logos/100/flash-wolves.png HTTP/1.1" 200 9589 "http://www.bet-esport.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:24 +0000] "GET /i/league-of-legends-header.jpg HTTP/1.1" 200 21680 "http://www.bet-esport.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:24 +0000] "GET /i/starcraft-2-header.jpg HTTP/1.1" 200 25368 "http://www.bet-esport.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:24 +0000] "GET /i/overwatch-header.jpg HTTP/1.1" 200 21129 "http://www.bet-esport.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
192.0.86.166 - - [22/Jan/2018:13:29:25 +0000] "GET /i/cropped-B512.png HTTP/1.1" 200 2788 "-" "Photon/1.0"
186.50.36.59 - - [22/Jan/2018:13:29:30 +0000] "GET /i/p/dota-2-50.png HTTP/1.1" 200 1308 "http://www.bet-esport.com/dota-2-matches/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:30 +0000] "GET /i/logos/100/complexity-gaming.png HTTP/1.1" 200 11891 "http://www.bet-esport.com/dota-2-matches/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:30 +0000] "GET /i/logos/100/fnatic.png HTTP/1.1" 200 8274 "http://www.bet-esport.com/dota-2-matches/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
186.50.36.59 - - [22/Jan/2018:13:29:30 +0000] "GET /i/logos/100/vici-gaming.png HTTP/1.1" 200 13790 "http://www.bet-esport.com/dota-2-matches/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
